student_id,student_name,student_phone_number,parent_id,parent_name,parent_phone_number,age,year,gpa,hostel_block,past_violations_30d,past_violations_365d,request_time_hour,requested_duration_hours,destination_risk,emergency_flag,group_request,weekend_request,previous_no_show,requests_last_7days,risk_score_continuous,label_violation
1528,Student_58907,9267486566,684259,Parent_57929,5901402248,24,2,6.831695874041503,D,0,1,8,14.79,LOW,0,0,0,0,0,10.8086400547893,0
2022,Student_53432,2341679431,243803,Parent_79076,2057572658,20,2,6.369929174837748,A,0,4,23,0.07,LOW,0,0,1,0,0,20.0868551836626,0
4789,Student_96319,4303209023,303169,Parent_51963,6648182316,19,4,6.528680478852019,A,0,1,4,1.41,MED,0,0,1,0,0,22.11132425040505,0
1876,Student_99716,9595949089,992476,Parent_11958,2179026337,22,1,7.843462524751326,C,0,0,22,4.87,LOW,0,0,1,0,0,20.50445531762791,0
2964,Student_96428,9827335842,432918,Parent_71120,6564201658,23,4,7.15685356859868,A,0,0,1,5.66,LOW,0,1,0,0,0,8.828528565546401,0
7359,Student_82873,5446832886,682350,Parent_76999,7168704985,24,1,9.686021860361745,C,0,0,6,0.05,MED,1,0,0,0,0,1.322752893019906,0
7441,Student_20566,6211256185,233658,Parent_48258,2517706829,18,4,7.786947534164511,A,0,0,8,2.18,HIGH,0,0,0,0,1,26.11182229138311,0
8815,Student_21247,9807941867,853543,Parent_11354,7053899605,20,2,8.418285472229142,C,0,1,9,1.99,HIGH,0,0,0,0,0,23.14505051300035,0
9883,Student_22685,7136981302,540858,Parent_67280,4615687783,24,2,6.91025149012237,C,0,2,23,12.09,LOW,0,0,1,0,0,18.62644158611041,0
2331,Student_83076,9367835141,334109,Parent_43984,1676531543,17,3,8.39546727506022,B,0,1,3,2.91,LOW,0,1,0,0,0,16.55314821545607,0
4903,Student_38330,4163937939,195973,Parent_22019,2573163897,23,3,7.836432781380628,B,0,3,9,1.94,LOW,0,0,1,0,1,13.9654728860042,0
9650,Student_80258,5079341067,313103,Parent_82464,8349305477,20,1,8.286239504440983,A,0,3,20,1.73,LOW,0,0,1,0,0,8.480947811022421,0
4084,Student_22853,5341339892,491721,Parent_86490,2968788122,22,2,7.890798829119873,B,1,2,13,7.16,LOW,0,0,0,0,0,6.595422907720652,0
6656,Student_42049,3386527790,928233,Parent_57981,2020973847,20,2,8.495933147518892,D,0,0,19,5.2,LOW,0,0,1,0,0,16.36694841733921,0
8785,Student_20879,5570808971,175003,Parent_92266,2294209959,23,2,7.057779257724646,A,0,2,10,5.43,MED,0,0,0,0,0,14.99832366354649,0
1017,Student_43079,6239041001,419014,Parent_74859,2590906558,20,2,6.686394828196488,B,1,0,23,6.72,MED,0,0,1,0,0,18.37769253806255,0
9944,Student_87240,2843782671,640827,Parent_74907,4068701492,21,4,6.083721194998066,B,0,2,21,4.54,HIGH,0,0,1,0,0,31.13422672038782,0
9801,Student_22720,9488646068,412175,Parent_93253,7655180006,24,4,7.754122225174933,B,0,2,20,6.62,LOW,0,0,1,0,0,9.604867767621297,0
6521,Student_20331,1059450383,975336,Parent_56645,3986575232,24,2,6.69480439601957,B,0,1,2,9.81,LOW,0,0,0,0,1,9.977302881420004,0
8741,Student_87097,9265327796,898684,Parent_55203,5735752792,19,3,8.658987991256426,D,1,1,5,0.44,LOW,0,0,1,0,0,28.28826345231576,0
7820,Student_78912,8719563942,340844,Parent_60733,2723266301,24,1,8.409687327911424,B,0,2,0,3.55,LOW,0,0,0,0,0,15.08265893328223,0
9224,Student_83263,7042184096,585002,Parent_54257,2852345363,24,4,6.362976582565471,C,1,1,9,0.7,LOW,0,1,1,0,0,27.04403988629848,0
9990,Student_54930,2580298940,452412,Parent_45491,6873863366,22,1,8.284346778933553,D,0,0,7,4.77,HIGH,0,0,0,0,0,28.82572628323793,0
1940,Student_27432,3276391478,939342,Parent_42734,6935076402,19,4,6.235365005479509,A,0,0,10,8.12,LOW,0,1,0,0,0,26.16197060799328,0
1324,Student_54989,1858085446,915948,Parent_80009,7913105493,21,1,9.509531748327603,C,0,0,0,3.73,LOW,0,0,1,0,1,21.68541930655473,0
7241,Student_79355,2443822756,544258,Parent_95989,4730578484,22,4,8.56470482326037,D,2,0,6,2.87,LOW,0,0,1,0,0,24.55560336970258,0
9446,Student_48420,8403528037,538333,Parent_44408,4668826284,20,4,10.0,C,0,1,21,2.58,LOW,0,0,1,0,0,14.06665077271024,0
4231,Student_59610,8706236979,754344,Parent_37557,5234283614,17,1,8.032045544294101,D,0,2,14,0.55,LOW,0,0,0,0,0,18.76796912485801,0
9558,Student_85162,8200285516,562854,Parent_84372,4655908997,17,2,7.988737768605784,C,0,1,22,1.47,MED,0,1,1,0,0,28.73651748457119,0
1963,Student_70565,8014038129,492374,Parent_54673,6658744197,20,3,6.773700023301032,C,0,1,13,5.46,LOW,0,0,0,0,0,10.8449706760175,0
8733,Student_66970,3433459609,946787,Parent_16029,3059421420,20,4,7.585045856958302,B,0,0,5,1.06,LOW,0,0,1,1,0,38.74103364495537,1
1443,Student_76283,8027818769,197518,Parent_93262,7975967624,24,4,8.484762380750452,C,0,0,10,1.1,LOW,0,0,0,0,0,9.326638896535709,0
5519,Student_57245,2318037270,700324,Parent_53569,3466951387,22,1,7.270824415043784,D,0,0,15,5.79,HIGH,0,1,1,0,0,37.58986069974257,1
1748,Student_47348,1078307513,971130,Parent_85605,2502736533,19,3,8.17229923363794,A,0,2,8,5.95,LOW,0,1,0,0,2,13.34017416349714,0
1695,Student_16380,6639358099,742831,Parent_62443,2367722549,22,3,5.739633365464162,B,0,2,18,0.28,LOW,0,0,1,0,0,20.73501314536752,0
1426,Student_15079,2116496707,585314,Parent_44142,6855533139,21,2,7.695523862452315,A,1,1,15,4.16,MED,0,0,1,0,0,19.7932432753979,0
6222,Student_35720,6470025601,404120,Parent_18932,3533002303,23,1,7.581557463830718,C,0,2,12,3.73,MED,0,0,0,0,1,9.486314626437656,0
8734,Student_28067,1350058730,897093,Parent_59564,3549862796,18,4,7.39225353301646,C,1,2,0,2.32,LOW,0,1,0,1,0,25.83577087530465,0
7093,Student_62935,5190903243,770536,Parent_74480,3215735814,22,3,6.12179446588551,A,0,1,12,4.08,LOW,0,0,0,0,0,12.8177182817102,0
4270,Student_86738,8953317266,871868,Parent_15361,6865798459,18,2,6.503608425227757,A,0,2,11,2.88,LOW,0,0,0,0,0,14.61616109201987,0
5952,Student_95055,6665123478,794985,Parent_53600,1468327404,19,4,8.316134932810195,C,1,0,10,0.49,MED,1,0,1,1,0,29.65234914691926,0
5006,Student_21403,8496953462,709997,Parent_42316,2035615210,18,3,7.843249896039194,B,0,0,7,5.15,LOW,0,0,0,0,0,20.06941844564705,0
6815,Student_27202,4569119871,860115,Parent_92316,9878441043,18,3,7.388265007617113,D,1,1,17,0.58,MED,0,0,0,0,1,13.13365835979522,0
7057,Student_77077,7147663227,947469,Parent_79930,6504972089,21,1,7.617165726844945,D,0,1,3,2.27,HIGH,0,0,1,0,1,39.52137122128565,1
7421,Student_87692,5029620561,171236,Parent_16287,7532038592,21,2,8.31528859652366,C,0,0,23,1.34,LOW,0,0,1,0,0,26.40625285109596,0
4596,Student_82870,9221666746,227646,Parent_23745,3855900672,17,1,8.195474558011691,D,0,1,5,3.56,LOW,0,0,0,0,0,4.039596896048042,0
2913,Student_15209,3819951263,428444,Parent_95067,6841523977,17,4,7.022658968779342,A,1,6,8,1.68,LOW,0,0,0,0,1,23.93789748782296,0
3001,Student_97833,5748652424,163535,Parent_89694,3116897141,22,4,6.128479225410255,A,0,1,17,1.2,LOW,0,0,0,0,1,10.02444317828086,0
9273,Student_65459,4670917257,253390,Parent_61642,6965500916,21,4,8.640026470557753,A,0,0,21,3.26,MED,0,0,1,0,1,18.54906995599347,0
3840,Student_84306,9660444961,229448,Parent_30292,5099955916,18,1,8.25931196369906,B,0,1,14,5.47,LOW,0,0,0,0,0,17.44983955448096,0
7905,Student_90389,8698854932,348741,Parent_46951,6945293780,24,2,7.000148732777228,B,0,1,21,1.86,LOW,0,0,1,0,1,21.44643960398162,0
8559,Student_54329,9786726028,356972,Parent_75818,5152278811,24,1,5.940371477369956,D,1,2,4,1.4,LOW,0,1,0,0,0,25.79466936874672,0
3758,Student_81630,8124632760,136027,Parent_68486,3905980540,20,2,6.674523164756262,C,1,1,2,1.68,LOW,0,0,0,0,0,6.563991333680537,0
1448,Student_49420,5721685814,988462,Parent_87373,9902003249,24,2,6.863997325757576,D,0,0,11,4.01,LOW,0,0,0,1,1,21.18008971727417,0
1896,Student_58885,2148898078,252515,Parent_92271,6166138881,19,2,7.348229236033532,D,0,0,16,0.79,LOW,0,0,0,0,0,5.230148114973093,0
9243,Student_10415,6380582324,490353,Parent_82831,7055782496,24,2,8.226225285092786,D,0,2,11,5.32,MED,0,1,0,0,1,17.79973568634605,0
7268,Student_52365,1915515828,623425,Parent_39588,1361055217,20,4,7.921967786372661,C,0,0,9,4.97,MED,0,0,0,0,0,14.11590688331756,0
1387,Student_61660,4791627799,829218,Parent_42256,2466253253,21,1,5.925558559129308,A,0,2,8,1.91,LOW,0,0,0,0,0,8.877468040927813,0
6954,Student_53534,7666642056,805070,Parent_99282,3071908023,19,1,7.231345314845275,B,0,0,1,11.69,LOW,0,0,0,0,0,18.93814457801785,0
2379,Student_33732,6624933884,410781,Parent_22542,1833241543,18,1,8.338718007818386,B,0,2,20,3.36,LOW,0,0,1,0,1,19.4696687907686,0
7209,Student_49359,9447807320,565908,Parent_89624,7150478373,23,2,7.886503421552315,B,0,2,13,0.79,LOW,0,0,0,0,0,10.23252927781356,0
4749,Student_83950,5547196079,868387,Parent_23250,6123149033,20,2,7.388694745066255,B,1,1,23,2.04,MED,0,0,1,0,0,23.19960477131137,0
1784,Student_35913,6141895794,922112,Parent_44438,4467875853,17,1,8.469660808684981,B,0,0,18,5.76,LOW,0,0,1,1,0,35.18503531631668,1
6749,Student_19953,5924320433,978339,Parent_99777,4445191654,23,2,6.960499636219067,B,0,0,11,4.62,LOW,1,0,0,0,0,14.4773231575574,0
1353,Student_63088,2135279413,586998,Parent_23641,5887635028,23,1,10.0,D,0,1,8,4.85,LOW,0,0,0,0,0,13.1175945217056,0
8151,Student_66956,5632670600,212303,Parent_64974,8281599014,21,2,6.526956772313659,C,0,0,6,1.03,HIGH,0,0,1,0,0,38.29478942837466,1
4592,Student_10017,1652566830,974033,Parent_67986,9435201458,19,3,5.71663757383516,D,0,1,6,3.09,LOW,0,0,0,0,2,17.03545026917248,0
6760,Student_52453,4826697728,460185,Parent_65170,6681929615,22,3,7.342683998359076,B,1,0,1,3.9,LOW,0,0,0,0,0,16.43554748996258,0
4763,Student_95081,1926128664,949212,Parent_60284,4213004962,22,1,9.411876177261592,B,0,2,13,3.34,LOW,0,1,0,0,1,13.52468238928484,0
6482,Student_38483,6348997648,548136,Parent_98154,9993228759,22,3,7.271113591313853,B,0,1,0,3.19,LOW,0,0,0,0,0,12.42520145102993,0
5239,Student_63951,2600339843,577679,Parent_43661,6304329355,18,1,7.759067468094204,C,1,0,17,5.39,MED,0,1,0,0,2,26.74191462326155,0
2228,Student_26524,4206007769,907272,Parent_21492,8548508413,18,2,8.631494082854616,C,0,0,11,6.35,MED,0,0,0,0,2,8.791159322320995,0
4404,Student_28227,7675797282,889998,Parent_39268,3115218839,18,1,7.85617660774608,B,1,2,2,0.38,MED,0,0,0,0,0,14.94040445822148,0
5747,Student_29016,6722243639,851320,Parent_27433,5162741610,20,3,5.836043709496581,B,1,1,5,8.88,MED,0,0,1,0,0,12.49711524329747,0
9003,Student_56244,9632357990,282823,Parent_67337,6431327252,20,4,6.306659134637121,B,0,1,7,16.57,LOW,0,0,0,0,1,17.11727998698393,0
5369,Student_64435,4303504403,314563,Parent_19176,1978854884,24,4,8.598754452813374,C,0,0,23,6.44,HIGH,0,0,1,0,0,27.08304871293084,0
9243,Student_33379,4460784681,894624,Parent_36518,9204135721,20,3,8.257261749048089,B,0,1,3,1.71,LOW,0,0,0,0,0,5.593483024228721,0
3497,Student_21934,5346135818,659510,Parent_58698,3678938443,22,2,8.017688386977586,A,0,1,2,1.85,LOW,1,0,0,0,0,5.921744564828671,0
2378,Student_31103,8123034212,506607,Parent_11286,1239209399,24,1,6.523595063037514,A,0,3,23,2.51,LOW,0,1,1,0,0,31.10403100563062,0
6778,Student_69015,9901473422,524433,Parent_73820,9870964038,22,2,7.008380245989819,B,2,2,3,2.75,LOW,0,0,1,0,1,29.09406408251235,0
5148,Student_48259,7213562855,590708,Parent_46899,2517888212,18,2,8.006404185437027,C,1,0,16,1.36,MED,1,1,0,0,0,17.67798568007548,0
9472,Student_40472,7491709139,191431,Parent_12690,7607329997,24,1,7.952310592823064,D,0,1,2,1.61,LOW,0,0,0,0,0,9.080335408638906,0
5417,Student_93346,3828969412,827575,Parent_23746,3992824833,17,3,6.431739316256707,C,0,0,11,0.67,LOW,0,0,0,0,0,12.1222030839365,0
3199,Student_37060,7030146569,923979,Parent_93443,6125821157,17,4,8.04185718535981,B,1,2,2,0.61,LOW,0,0,0,0,2,14.10042786011346,0
5497,Student_17268,1839121764,435408,Parent_48717,5530529900,21,3,6.406035033548438,A,1,1,0,0.29,MED,0,0,0,0,0,11.9314398729734,0
3154,Student_58000,5092198287,121183,Parent_86198,3762668227,22,1,7.023991546688047,C,0,2,14,1.59,MED,0,1,0,0,0,18.83225857387921,0
4716,Student_37576,7226401998,902206,Parent_41782,8934393622,24,3,8.106536223832414,C,0,1,7,1.67,MED,0,0,0,0,0,7.130287773013109,0
4038,Student_96142,4871754158,115739,Parent_19601,5992468868,18,3,6.580339662635268,B,1,2,12,0.35,HIGH,0,0,1,1,1,52.54769464067829,1
3689,Student_89291,6235862193,229413,Parent_66117,4334184021,17,2,7.662432623608455,D,0,1,19,1.07,LOW,0,0,1,0,0,24.84956993664005,0
2987,Student_29554,3688726372,652166,Parent_85078,6294275186,20,3,6.550201128706723,B,0,2,11,1.96,HIGH,0,1,0,0,0,33.21379168943785,1
8690,Student_38646,8381419800,365798,Parent_86562,9389560783,18,4,5.976254033390143,C,0,0,12,1.57,MED,0,1,1,0,2,27.96897621583867,0
8398,Student_66804,5274306287,232539,Parent_81126,7944678499,20,2,7.415743046259564,C,0,4,1,1.74,MED,0,0,0,0,0,10.07101364588914,0
2993,Student_96324,9656975237,581171,Parent_85129,3875957386,24,1,7.349395300335596,A,0,1,11,2.39,LOW,0,0,0,0,0,18.35370089226947,0
4212,Student_82319,8698092012,760484,Parent_35342,7188820619,20,3,6.942419341677086,B,0,2,20,0.29,LOW,0,0,1,0,0,25.52945942843375,0
8566,Student_95457,1627871876,120284,Parent_21784,7831761160,24,3,6.672843346375788,D,0,0,16,8.48,LOW,0,0,0,0,1,11.51751390768594,0
7720,Student_92715,1516699305,677230,Parent_90486,4064423318,24,2,7.572552721807103,B,0,0,13,1.95,LOW,0,0,1,0,0,20.57984636226981,0
3529,Student_22255,5737913878,153164,Parent_24935,9198804240,19,3,7.503799177423739,C,0,0,0,2.73,LOW,0,0,0,0,1,14.55268301344784,0
2301,Student_11950,9816930029,882750,Parent_80065,3983256534,18,2,6.271635140559988,B,0,3,11,0.18,LOW,0,0,0,0,2,9.96573234011806,0
2005,Student_78344,3607416869,107977,Parent_12989,4554900622,21,2,6.369474247601859,C,0,2,15,0.64,LOW,1,0,0,0,0,12.8864963108104,0
1046,Student_23420,6850644880,683687,Parent_25187,6388955111,17,1,7.78884912585358,B,1,0,9,1.67,HIGH,0,0,1,0,1,33.40354882210032,1
6877,Student_23785,6013494824,961066,Parent_11673,8034001306,24,1,5.431183734134985,B,0,1,21,0.82,LOW,0,0,1,0,0,21.99783490724869,0
6739,Student_14875,4004582383,239671,Parent_68116,2553110589,20,1,7.700305536688645,D,0,3,18,0.56,LOW,0,0,1,0,1,20.16609631026346,0
9066,Student_19797,5053846129,688344,Parent_96339,7668171518,24,1,8.633918712446196,D,0,2,8,2.03,HIGH,0,0,0,0,1,19.13825778497465,0
6698,Student_19277,8810161257,659950,Parent_75026,8152692501,21,4,7.8923345752886,C,1,1,12,3.83,MED,0,0,0,0,0,20.75984660919072,0
7872,Student_33823,3119633605,392987,Parent_33313,9527507302,20,1,7.924657859785,D,0,2,3,6.07,HIGH,0,0,0,0,0,21.32709613927229,0
4617,Student_46432,5753717682,834886,Parent_55616,2363460381,23,4,5.714388386273547,B,0,1,14,1.7,MED,0,0,0,0,0,9.339556973502557,0
8056,Student_65768,8637968119,560743,Parent_76166,5312457789,18,3,7.896235429380874,D,0,1,1,5.0,HIGH,0,0,0,0,0,21.73511746711945,0
7471,Student_40143,1772021948,640094,Parent_72221,2109335068,20,1,8.285718162388738,A,0,1,22,0.06,MED,0,0,1,0,0,13.00699443563711,0
7850,Student_69775,3328128272,590386,Parent_89816,6244263380,20,1,7.275011475826842,A,0,0,6,3.92,LOW,0,0,1,0,1,11.57738032262592,0
7399,Student_17824,9463258489,492463,Parent_32237,9350307877,18,4,7.794696953214691,A,0,2,1,0.29,MED,0,0,1,0,0,23.71082021205746,0
7095,Student_90055,7295187524,473962,Parent_41410,3672140877,21,2,8.140929577932951,B,1,2,2,1.24,LOW,0,0,0,0,0,9.86040854865071,0
1320,Student_97429,5367804141,199921,Parent_61481,2791437328,18,1,7.163279282399827,C,0,3,9,10.15,MED,0,0,0,0,1,9.22547830924601,0
3352,Student_26828,9171783833,676159,Parent_58822,2535493952,19,3,8.467090578467035,A,1,2,22,4.96,LOW,0,0,1,0,1,14.14914272708656,0
8221,Student_18796,9671586817,364946,Parent_82584,3448112333,21,2,8.191030898750652,D,0,2,19,0.69,LOW,0,0,1,0,1,24.55745878131122,0
8608,Student_87012,2480840891,858737,Parent_28908,2901224215,22,2,5.611937148707084,A,0,1,8,2.22,MED,0,1,0,0,1,24.13574702280706,0
6901,Student_30386,3493735446,952734,Parent_71509,3716402493,24,1,7.295971153871751,A,1,1,9,11.52,LOW,0,0,0,0,1,17.75953545078712,0
4952,Student_58336,5703921356,264977,Parent_25584,2881425766,19,3,7.899769131623162,B,0,2,21,2.47,MED,1,0,1,0,1,6.099512157382032,0
6272,Student_63051,8004590427,762740,Parent_57003,3588218323,20,3,7.943962512175937,A,0,0,23,2.46,LOW,0,0,1,1,0,31.3816821374249,0
4772,Student_19421,8321157870,311382,Parent_34721,2806160077,19,1,6.728782156112382,A,1,1,16,12.37,HIGH,1,0,0,0,1,22.61612112783036,0
2728,Student_28240,8042708044,331207,Parent_23766,5590579083,22,2,6.569787967513164,D,0,0,6,1.13,MED,0,0,0,0,0,7.850092098527094,0
5641,Student_66635,1403968226,507963,Parent_16279,4465749448,17,1,6.512793857527813,A,0,2,14,0.27,LOW,0,1,0,0,0,22.13866160581092,0
9030,Student_72201,6779841231,534725,Parent_20198,2856301152,21,2,8.740200666494687,D,0,1,22,2.2,LOW,0,0,1,0,1,26.62339686258672,0
6136,Student_16431,4032338440,213019,Parent_47889,9285273509,20,2,7.403161175613748,A,0,1,6,5.12,LOW,0,0,1,0,0,19.44256602389298,0
2320,Student_93010,4256351522,121109,Parent_11815,3118307552,18,4,7.330383168687663,A,0,1,12,2.47,LOW,0,0,1,0,3,25.81799260741857,0
5510,Student_58438,1140686289,863772,Parent_24795,7319368805,21,2,6.26732566340393,A,0,1,15,9.44,MED,0,1,0,0,0,9.595951229422544,0
9597,Student_24596,9357389628,438122,Parent_93975,1885446995,22,1,6.634140800581569,A,0,2,18,6.96,LOW,0,0,1,1,1,33.61665479983785,1
3770,Student_81266,7299057877,652665,Parent_79317,2117942173,17,2,6.99072438693192,A,0,0,7,0.67,MED,0,0,0,0,1,8.599303117699538,0
3973,Student_32689,2169431583,273095,Parent_93808,7807074066,20,3,7.265290792437511,C,0,0,6,0.64,HIGH,0,0,1,0,0,21.88695276540084,0
5808,Student_39550,7195085115,945233,Parent_63979,4029799596,24,1,8.249549032254961,C,0,3,9,1.75,HIGH,0,0,0,0,1,25.59618064210031,0
2814,Student_21793,5104293717,254458,Parent_30551,7146721559,24,2,7.878454092516612,B,0,1,3,0.27,LOW,0,0,0,0,0,3.105876487665158,0
7633,Student_46326,4996257274,797191,Parent_45217,4607604008,20,4,6.989881277178882,C,0,3,9,4.32,LOW,0,1,0,0,2,19.64542267141771,0
4032,Student_11135,5333383911,700217,Parent_53620,1440165884,21,4,9.16777799430599,B,0,2,11,6.73,HIGH,0,0,0,0,0,22.82573123889224,0
2024,Student_76923,2681437784,390321,Parent_65120,3044659053,17,1,7.653746822475701,D,0,4,14,1.49,LOW,0,0,0,0,0,11.34702224516672,0
8176,Student_39551,2613175492,344326,Parent_41717,4994630054,22,2,6.42935802242041,A,1,0,20,1.15,LOW,0,0,1,0,0,22.84837471518589,0
6301,Student_90687,3371486009,160256,Parent_14083,5389548860,20,2,5.916191751521493,D,0,2,17,2.96,MED,0,0,0,0,1,18.10346760466221,0
4752,Student_23983,8087750580,666837,Parent_67158,4505331732,20,4,6.340656126825897,C,0,0,14,2.71,LOW,0,1,0,0,0,23.83517321661206,0
9695,Student_83346,9278207573,656312,Parent_25354,6204085645,22,4,7.640989789466069,A,0,2,18,1.3,LOW,0,0,1,0,0,20.5249417392309,0
1188,Student_94613,9475338772,466875,Parent_71831,5034249634,24,3,6.359908209542802,D,0,1,15,0.88,MED,0,1,0,0,0,21.08607236603177,0
3177,Student_70131,1993418072,155921,Parent_57184,1068429333,22,3,7.829261460922964,D,0,2,11,6.59,LOW,0,1,1,0,0,25.71647868225291,0
1519,Student_30170,5796862677,582856,Parent_39187,6542954313,19,2,5.775045387740152,A,1,3,8,0.25,LOW,0,1,0,0,0,35.28091716620519,1
8275,Student_82516,8758608821,856598,Parent_54278,7588121684,18,4,6.670586465300935,C,0,0,12,6.58,LOW,0,0,1,0,0,18.76009997595586,0
4442,Student_69990,9776178905,128089,Parent_91549,9691016225,21,3,7.805550488981092,D,1,0,16,2.19,MED,0,0,0,0,0,10.62698111915609,0
5342,Student_90017,7585122629,100335,Parent_67004,6560390000,23,4,9.088904753962968,D,0,1,1,1.98,LOW,0,0,1,0,1,22.3455507205428,0
9621,Student_51509,5665976284,832004,Parent_57989,4816002124,22,4,6.218875588219047,D,0,0,22,8.92,MED,0,0,1,0,0,27.71931211316772,0
7934,Student_84656,8420053596,400650,Parent_32748,1240660711,22,3,7.599980321340831,B,0,0,22,4.09,LOW,0,1,1,0,1,21.22146592125354,0
3965,Student_83911,8783636093,353980,Parent_17377,7566249351,17,2,8.476046781014993,D,0,1,3,6.74,LOW,0,0,0,0,0,14.93914541621695,0
2198,Student_84733,9090327079,292570,Parent_17993,6688300234,23,2,6.210122388473938,C,0,1,9,6.43,LOW,0,0,1,0,1,25.16512205142808,0
6302,Student_79381,4943035270,721241,Parent_21573,3753368294,24,2,9.071693362709397,D,0,2,0,0.15,LOW,0,0,0,0,0,10.70759407543358,0
1344,Student_27064,4205826787,365059,Parent_40276,2964671420,18,2,8.1919058859787,D,0,0,12,6.38,LOW,0,0,0,1,1,25.67160132569863,0
9237,Student_13290,9828051190,767011,Parent_51762,6504537586,19,1,6.950756087147551,D,0,1,5,0.33,LOW,0,0,0,0,0,12.36129948788764,0
1084,Student_35918,2966075605,758347,Parent_30238,2476388796,21,1,8.752740944000578,D,1,0,14,0.06,LOW,0,0,1,0,0,13.67571610366017,0
2589,Student_10591,9284797443,711643,Parent_10415,8521874457,22,3,7.519199000953408,D,0,1,14,2.03,LOW,0,0,0,0,0,13.54471706674043,0
1611,Student_13969,2524586923,293131,Parent_71291,9329164361,23,3,8.126841777487302,A,0,0,18,3.9,LOW,0,0,1,0,2,21.59969240234096,0
6479,Student_86643,6999472036,251704,Parent_96826,6816134347,21,4,8.344914003425057,A,0,2,2,6.06,LOW,0,1,0,0,1,19.60210592170822,0
7598,Student_19653,9847365386,655263,Parent_87970,1841291285,21,3,8.85849697951247,D,0,1,21,1.57,LOW,0,1,1,0,1,20.30305698943533,0
5188,Student_39918,7798465420,184847,Parent_24279,9262584145,21,3,6.605128657938572,A,0,1,17,7.69,LOW,0,0,0,0,0,2.825657247672071,0
9200,Student_29232,7937773678,116214,Parent_68430,7797744404,23,3,7.275144860968256,A,0,1,3,2.83,LOW,0,0,0,0,2,20.67344024022654,0
4863,Student_79048,8040729624,563531,Parent_17854,1081536792,18,4,7.017109843857226,B,1,0,2,11.24,LOW,0,0,0,0,0,14.9203378976085,0
6640,Student_97266,6090436579,789510,Parent_79732,3339566117,20,2,8.768947793671838,B,0,1,15,5.38,LOW,0,0,0,0,2,10.77928174492224,0
6219,Student_86011,7568556642,590693,Parent_66478,1058485121,20,4,8.828151905919047,B,0,0,3,6.21,HIGH,0,0,0,0,0,21.85682062030798,0
7313,Student_95795,6204410082,630914,Parent_76776,6565936293,18,3,8.128986334367088,A,0,2,9,10.33,LOW,0,0,0,0,0,7.915027078365576,0
8665,Student_38741,5841340211,214005,Parent_85009,7157128305,22,4,5.484867692001111,A,0,1,23,4.07,LOW,0,0,1,0,0,14.07069861438567,0
5331,Student_87177,3112758291,790758,Parent_23593,7325478220,23,3,8.593809194489298,C,1,1,6,0.03,LOW,0,0,0,0,0,18.32550128760552,0
